RegionID,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07
94800,1.88E+05,174400,177300,180500,174600,163600,158400,1.58E+05,1.65E+05,157700,150200,136200,129100,129100,127500,122300,112100,114300,115800,122900,119900,124200,126200,127700,125100,123400,120600,118900,110300,111700,1.10E+05,113800,109700,108900,107200,105200,103300,95900,94300,90700,9.10E+04,88100,93800,94900,104100,106500,108300,1.04E+05,99900,102600,102900,110300,105900,114900,109100,122600,126200,132400,1.33E+05,1.28E+05,133900,134100,141300,141600,145300,137400,139700,137900,161500,1.58E+05,162800,150400,161200,154900,149500,143700,147200,146700,146600,144100,149800,152800,156600,157700,1.59E+05,164100,165400,166800,165600,167600,170300,172700,172400,177600,175600,177900,1.71E+05,172400,172900,171800,172400,176800,177100,181400,180800,185200,186900,182400,179800,180100,185100,190900,192100,194100,191700,194700,194600,197900,197200,202900,206300,211200,211400,206100,202700,1.99E+05,209400,2.13E+05,224300,227300,237800,2.46E+05,249100,2.44E+05,232100,234600,234600
77529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71700,73900,78200,70400,73300,68700,73500,69600,69100,68500,65200,68400,70600,76500,6.50E+04,67100,70100,77300,77500,74900,77400,80400,80200,81900,82100,86600,86400,80800,79300,80600,83400,86100,86400,85700,89600,91600,91600,86400,84400,9.10E+04,88100,8.90E+04,86500,94100,90800,95500,97300,105300,104200,1.02E+05,1.02E+05,94900,93500,97700,108600,110100,116900,108200,110900,96900,98100,96700,105300,113500,1.19E+05,118900,112900,106100,1.08E+05,113200,114500,108200,1.09E+05,108700,114200,109100,110300,112200,115600,117100,121300,123300,128600,120800,123200,123700,
88825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167300,1.69E+05,171100,168400,165200,169700,172300,180400,174500,170800,164200,164200,163400,161100,165300,173200,180500,186400,185900,183600,179500,176700,170900,172400,1.71E+05,182200
62658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174600,172100,168800,166500,159600,1.59E+05,163600,151500,1.50E+05,147800,166700,168400,154900,151500,147700,153200,1.63E+05,181400,187700,1.82E+05,167100,160100,164200,165500,171300,169500,160500,156100,156900,155100,156700,152700,157100,1.51E+05,154700,151500,156300,1.55E+05,164700,161500,159500,162600,164900,1.61E+05,155900,142600,1.44E+05,142600,157200,177900,184900,187300,168600,164900,156700,164900,164200,168200,163800,177500,192200,204300,2.01E+05,191200,184700,174900,181900,190900,2.03E+05,
65859,2.10E+05,192100,195200,1.85E+05,181600,186100,184600,183600,179900,185100,177900,170300,182900,172500,171400,159100,181400,1.82E+05,186200,190800,199400,202500,194500,164600,153400,170500,196900,194800,179500,170800,189700,182500,184200,168500,168100,187800,180100,180900,162400,158900,160500,171500,189300,184400,190700,182100,195100,197100,167800,160500,146700,180900,172600,164100,157600,163200,161100,161100,149400,152500,152900,167300,1.64E+05,174500,167300,176200,163600,167500,173500,1.76E+05,182100,179500,184600,183300,1.91E+05,188800,196300,189600,188700,1.73E+05,174700,168500,176800,169200,186500,206300,215900,201200,180700,182700,190200,196100,1.91E+05,191100,186800,153100,148600,142200,172600,183300,189600,189400,191600,201700,197200,189400,182300,193800,187100,188900,185300,191700,192500,193900,190300,186800,185500,194200,208300,214200,208600,197200,197400,201200,201800,2.00E+05,192200,189500,180400,181400,185500,195500,208600,216100,208900,209500,209800
96958,544100,5.50E+05,5.33E+05,532200,530600,530800,539100,515100,505500,475900,4.90E+05,495200,508200,512900,515500,509900,5.10E+05,496200,524900,524400,524100,508200,4.99E+05,538200,537900,548800,523400,514200,511300,512600,506800,511200,509100,515600,5.08E+05,515300,492100,497100,487700,491800,482500,471700,4.82E+05,473800,483500,468900,453800,423100,424800,441300,453600,472100,465700,484600,493300,509700,512400,489500,493800,515600,556100,577500,578400,5.82E+05,587100,590400,604400,600900,582100,580900,592600,6.22E+05,613400,6.08E+05,605600,611900,637100,637900,648400,635300,638800,630400,624500,627700,634800,644600,647500,652800,658400,665300,662800,677600,672200,679400,674200,684600,693400,7.01E+05,702900,6.95E+05,683100,689500,693100,701800,703900,694300,699600,703400,712500,711100,714400,735500,741200,713600,706500,704900,755300,767900,7.66E+05,7.51E+05,768500,788100,805300,795200,802100,805900,815300,812800,790900,777200,788500,823100,828100,824900,786300,8.13E+05,803200
97073,427400,415700,404500,393900,385800,376900,369500,361300,356300,353100,350600,354600,353200,348500,342600,341700,346200,353300,353900,358300,352300,357300,361800,371700,370400,3.67E+05,3.61E+05,362800,360600,357600,354700,3.54E+05,351100,351700,347600,351300,351500,350100,339400,336600,333100,3.43E+05,339100,336400,3.27E+05,323700,327600,337100,3.44E+05,343100,339300,339500,337500,342800,346200,353600,351300,360100,372800,383600,383100,388300,3.96E+05,404400,407100,421600,432300,445100,4.43E+05,449900,4.46E+05,459300,458100,464500,458500,465700,460300,458800,452500,460100,460500,463500,463400,467800,469500,468900,467300,462700,467500,465500,470300,465300,473200,473900,475400,469800,475400,479500,489500,494600,497500,498600,493700,492500,494800,493800,499900,505400,511600,514900,515600,523600,531800,537800,529500,531800,5.33E+05,545500,549500,5.53E+05,556400,554400,554500,5.51E+05,549800,557100,565600,572500,554700,549500,549300,556700,558500,5.56E+05,559800,562200,
95825,,,,,,,,,,,,,,,,140200,138200,1.35E+05,132300,136200,133600,139400,1.37E+05,138300,132900,129400,131700,128400,129600,1.37E+05,141600,140500,128800,126200,123800,122400,119700,123800,123500,124300,122600,1.22E+05,121200,118600,118300,118500,115900,120100,124600,126700,1.25E+05,120100,125100,128400,137300,1.42E+05,144400,144100,144600,146400,152900,156900,1.62E+05,164700,162800,1.63E+05,171100,179100,183200,174600,179300,179200,182500,177200,183100,175500,175300,171900,182100,186200,189600,192500,1.88E+05,1.85E+05,181600,193400,196400,201100,202900,207100,205400,204900,200700,202600,204700,212300,216300,212500,209800,203800,206500,205400,212900,213400,219100,227100,231200,236200,234200,236600,235500,235600,243200,248600,255400,249500,248400,248300,252700,256100,259200,263200,262200,268600,270400,274800,268800,275100,284900,289100,293100,286700,286700,283500,2.82E+05,283100,285200
70592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138700,126900,120500,120800,1.37E+05,134800,154500,162800,167400,151800,132300,1.35E+05,135200,142500,156800,1.55E+05,140700,130100,136900,152600,149300,141400,134600,142500,144300,146800,146800,146100,146900,138100,153600,145900,143800,134400,147400,155700,151500,150300,152500,149500,148100,1.49E+05,1.54E+05,147200,127700,126300,135200,157700,144900,135900,133800,146100,155900,149700,146500,142800,151400,152200,155300,1.54E+05,156500,153700,155300,160400,162400,165600,166900,176100,175500,179900,175200,1.85E+05,184800,1.97E+05,191700,191100,188200,199600,199200,197100,183900,184300,182600,186600,191600,195900,201700,203100,201900,225700,226500,252800,2.36E+05,238800,224500,221600,222400,215500,218300,222300,2.23E+05,237700,256400,265700,243700,230900,233200,235600,224500
96758,489800,501700,498300,489800,446300,414100,363900,334700,340800,334800,322500,306800,289200,305700,300800,339400,349200,340300,337100,302100,3.15E+05,292200,314600,316100,322500,340200,326800,343400,324700,320100,313200,302800,289500,268100,259300,297100,311500,335400,321900,308100,2.83E+05,262600,2.58E+05,261500,273700,267900,259900,272600,287700,311600,289300,295900,302300,311900,310700,291300,285400,277900,286400,2.99E+05,313400,334100,358700,374600,383100,379400,381100,384100,388900,387700,398800,3.89E+05,377500,380900,406400,405500,372800,357600,364800,374700,363100,373400,381900,406200,412700,3.98E+05,363800,349400,352200,356900,349900,363400,372900,3.77E+05,365700,364500,357900,3.50E+05,341800,343700,358100,366400,376500,370700,377900,365800,3.75E+05,371300,395300,404100,402600,400800,396500,406200,406800,398900,396600,397900,3.96E+05,434500,4.36E+05,442600,418900,420700,429400,422800,4.27E+05,421500,4.49E+05,442400,456700,445300,444400,454600,450900,466200,
90675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223700,217100,218700,220500,224300,211400,226500,239200,252300,247600,237800,237300,240800,247100,243400,243600,243200,245700,242800,238700,237700,245500,256900,265800,275600,282400,286800,283700,2.79E+05,283300,274500,273600,267600,267800,287100,282600,2.89E+05,283600,294100,298400,308600,316700,308800,288400,274400,281400,292700,315500,323500,319900,3.14E+05,319600,330100,328700,330900,3.16E+05,316800,307900,319100,305900,
67587,349400,336900,2.99E+05,310600,312200,316300,303200,287700,274400,279100,273500,3.01E+05,288100,2.94E+05,270300,276400,285100,2.81E+05,294600,275600,273900,249300,264700,264400,262700,249600,238400,262500,288600,316800,319300,306600,286100,2.83E+05,268900,2.77E+05,263500,272800,263300,254200,272200,269800,2.78E+05,268300,277800,2.83E+05,268500,265500,268900,275100,273600,274800,276800,286200,291100,278600,278300,285900,304800,315200,308600,301800,2.93E+05,2.86E+05,292500,295400,307300,302500,306900,285200,265700,2.41E+05,251800,278100,264200,266200,262100,284700,275400,282100,283300,298400,302100,314800,306700,301200,287100,290300,298600,307100,309500,2.99E+05,315500,3.12E+05,281100,259400,255700,283800,286800,292300,288400,280300,270800,252600,253700,255100,281300,283900,295400,296900,306400,292700,2.92E+05,300200,310700,313400,303500,305500,294500,291700,284100,292500,293800,300500,294400,286700,283100,293900,3.13E+05,313100,289200,2.96E+05,291800,295900,283900,2.89E+05,315500
94914,188300,1.85E+05,178100,170200,157200,153200,147500,149300,146800,144100,140100,137100,132200,125900,115900,113200,112200,115400,116100,119200,124400,126300,129700,1.33E+05,133500,129100,125700,126800,126200,124200,121900,126700,1.26E+05,125300,123800,120300,118800,109500,104500,102800,105800,106800,110800,112500,1.20E+05,120700,120500,1.17E+05,1.10E+05,107100,107700,116500,1.23E+05,127500,127200,131200,134800,136500,138900,1.44E+05,144500,151800,150800,155500,152600,149900,153900,154200,154900,152100,153400,155400,158100,155500,173600,171400,172400,159200,159300,173600,171700,176900,166700,1.66E+05,165500,164300,167200,168500,171800,176700,177700,174900,172400,2.07E+05,209300,211300,183100,194600,205900,208700,2.05E+05,198100,1.97E+05,196500,203500,205200,210100,207600,209100,205600,205300,207800,208800,2.11E+05,2.15E+05,224200,229100,228200,224900,228800,230600,230800,226900,2.31E+05,233900,240500,238800,240900,2.45E+05,254400,269800,276200,278500,269300,264700,263500,265500
72834,168600,1.68E+05,162300,159800,163600,156700,145800,138300,141400,1.46E+05,140600,140500,134900,129900,125600,121500,1.27E+05,1.29E+05,126500,128500,122200,122800,1.17E+05,126200,125300,120300,108900,110900,111800,103900,101100,98800,105300,98800,99300,100100,104400,104300,100700,101500,98700,97900,97200,103900,104600,102900,97200,95700,92600,93800,101600,107800,110500,109400,108600,110700,110800,114900,112500,115600,114700,119600,119100,1.20E+05,122100,122500,121700,118200,120300,125900,124300,1.24E+05,125400,1.31E+05,133800,132400,131200,131700,133900,136100,134800,1.37E+05,136900,1.38E+05,135600,137600,138300,1.41E+05,143500,146700,147100,147900,141800,137500,138200,150900,157500,1.57E+05,151700,153800,155600,157300,157400,157800,158900,157700,160600,161600,163400,1.63E+05,162400,164900,164500,165300,165700,170200,173300,171200,173100,172200,178200,175300,180700,180600,1.82E+05,183400,184600,193400,190300,1.93E+05,189400,188700,191700,194900,200400,195800,196800
95818,178100,1.75E+05,180900,175700,166700,157300,150400,146400,136700,130600,122700,1.18E+05,1.11E+05,103900,99100,9.70E+04,95200,94200,93700,93900,9.20E+04,94800,98200,98900,97900,96200,95100,96800,95800,96700,92500,91400,9.20E+04,92900,93600,87500,84600,79400,81700,79400,7.80E+04,76200,75100,75800,76400,78600,78200,74500,71500,72500,73700,78700,80100,80700,79200,81200,84700,92200,97900,105400,103500,106200,108800,116500,122200,123300,123800,110600,111300,115200,124500,127300,127100,128500,128900,119900,119800,116400,116900,123100,126400,1.34E+05,130700,132600,134400,139900,140100,142800,148600,1.53E+05,154500,1.46E+05,146700,147600,1.53E+05,151800,1.50E+05,148100,149300,150800,151100,148300,140600,141300,144200,155100,163700,164900,165800,158800,160800,163400,169500,176100,179800,182700,183500,182800,190300,193600,2.03E+05,2.01E+05,203900,205300,215400,216100,215400,214700,220400,2.25E+05,219400,223600,210800,212200,205200,221800,221200
94846,369600,365100,347800,349800,365900,3.61E+05,351600,344700,353400,343900,324700,298500,294100,286500,288200,280100,295200,290700,309100,288600,293500,281100,291300,274700,263700,2.55E+05,265600,268400,274700,274700,276900,273300,2.70E+05,274100,274800,277700,263600,250900,240100,2.34E+05,244400,251500,257800,254200,2.65E+05,276600,266900,251400,231600,245400,246300,260500,265200,277500,273500,263100,260300,273900,284100,297400,295900,305100,299300,308400,314900,317600,311400,301700,313400,317700,331500,311300,308400,300700,311700,318200,318300,311800,307700,3.17E+05,317500,319900,312600,3.14E+05,318200,328200,343200,342800,333300,333500,335700,346500,341800,347900,337200,339900,344700,352200,346300,346900,352400,365100,370600,371500,365600,355400,364300,377700,391600,377800,373600,3.62E+05,367700,364200,377200,374800,385700,388900,3.99E+05,3.97E+05,390200,391400,389100,391700,408500,417900,420700,411500,416600,423400,409100,405300,393800,414300,425500,443800,442700
67307,298200,292300,291300,285900,296300,279800,259700,228900,215500,209800,208900,208300,2.11E+05,220200,227900,221300,228600,238100,235900,223400,212400,214600,211800,225800,231600,249800,239900,254400,252200,266100,257700,264100,248800,244500,220800,212300,199200,221400,224800,243900,237900,246900,232700,225700,232100,253400,257900,252800,253800,268300,276600,2.77E+05,270400,267600,2.58E+05,2.57E+05,264700,268300,268200,260500,259400,251800,272400,286100,302200,295400,297200,290200,292300,288800,293900,281200,2.85E+05,285100,283800,280200,276800,2.87E+05,279500,2.86E+05,283200,286400,295600,296100,300200,2.84E+05,289800,293800,300700,292100,290900,296200,292600,289800,284100,290600,3.02E+05,305400,309200,307600,307900,306200,306800,308100,321300,334100,328400,328400,318300,337200,338900,335100,330500,324700,333100,334300,331300,334800,335400,347600,343100,351600,341600,339900,339100,3.43E+05,3.43E+05,340300,350100,362700,348500,339300,332100,354900,362800,362600,356700
78926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234400,237400,226800,232600,233500,237200,241800,244200,251600,249500,245200,241100,236600,236400,241100,243600,255900,260200,268500,264600,2.57E+05,259700,2.58E+05,2.64E+05,269200,279200,284300,281800,2.76E+05,280900,281300,283600,269200,260200,257200,2.64E+05,269800,2.57E+05,266900,2.72E+05,291400,293800,302200,293300
82063,291800,295600,271100,279700,266400,281800,263100,265500,269100,273600,269700,263300,255900,247300,238800,236500,232300,235700,2.44E+05,249500,253200,256600,259600,267500,256200,2.41E+05,219400,220500,224900,224600,219600,222500,231700,246900,231600,215200,207700,253500,251500,247400,212400,229500,2.25E+05,247500,255500,2.49E+05,231300,212500,221100,222300,235400,240300,250300,242600,246800,239200,2.41E+05,254500,256800,262900,2.51E+05,251300,251400,253700,257100,262500,272700,279900,284400,277300,281600,277100,285300,275800,2.66E+05,254700,264900,2.87E+05,287500,284100,276200,284700,284700,303500,306100,309600,300100,296500,294100,281500,2.78E+05,281400,2.81E+05,287100,2.85E+05,288100,282500,284700,293600,306100,3.18E+05,316300,312600,308500,315800,317100,320200,3.18E+05,316400,314100,311700,3.18E+05,3.09E+05,318900,319300,317200,3.23E+05,3.17E+05,321700,321500,3.21E+05,340500,340200,342500,326600,322200,331500,339700,364400,361800,363500,361100,353100,375900,362300,377200,365400
85934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106100,104500,106100,112100,111900,110800,105800,105100,104400,100400,96900,9.40E+04,98700,1.04E+05,107600,104300,94500,94900,96200,95200,99200,105600,117800,1.21E+05,115600,1.13E+05,106200,110200,111500,112700,108300,107900,104600,106400,106600,1.17E+05,110600,111500,1.12E+05,121200,119200,117300,118900,124600,114400,116100,116900,126700,120100,114800,111600,117200,112800,114800,113300,118300,115900,114600,117600,1.23E+05,1.25E+05
70457,195200,207900,211200,208500,201400,193300,184200,179500,1.83E+05,190300,188700,1.83E+05,187300,1.98E+05,206700,200700,188800,182100,182100,191100,191200,186200,182400,183600,1.86E+05,184800,178900,187200,177200,181600,176900,1.86E+05,177200,174600,176100,173800,166500,149100,164100,168300,182700,173800,168200,157800,149900,155600,166600,178900,181400,168400,171200,1.78E+05,192800,184100,172200,168100,170800,186700,185300,185600,177800,173700,181900,188200,195800,192400,185800,185700,181700,184300,185700,190500,193400,195700,198600,2.01E+05,204500,199800,201600,205700,215700,2.10E+05,209400,209800,211300,210800,212300,216800,215500,212400,2.14E+05,214100,206800,204500,2.00E+05,216800,218300,225400,219700,222800,223500,222800,226100,2.25E+05,228200,228600,233300,234500,233800,234600,234400,235900,236600,238700,239200,242400,2.42E+05,245100,2.38E+05,241200,250200,269200,266600,259200,247700,2.48E+05,246700,254400,242600,2.38E+05,238500,253900,254600,248300,247600,254600,
70758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238600,225400,228200,232200,249100,239800,2.34E+05,217800,233200,229800,230300,228200,229700,240700,246900,243600,240900,235700,236200,235700,236200,245500,244400,246900,250100,252200,259200,254800,259500,262200,277100,268400,2.74E+05,269400,271100,266100,271400,282400,278100,2.64E+05,267200,284200,291600,277200,279200,284600,295900
84329,,,,,,,,,,,,,,,,,,,,,,,,1.17E+05,110200,112400,99600,1.04E+05,105800,112400,114500,115900,105400,101600,89100,87500,7.70E+04,8.00E+04,77800,7.90E+04,77700,85400,87300,89100,88600,83300,7.70E+04,78500,80700,87500,77300,74500,72100,70200,77600,80700,85100,89200,81200,87900,81100,81300,70700,7.20E+04,76100,80500,79900,8.20E+04,84100,80500,85200,86900,96700,97800,102500,101600,106500,106300,112400,105800,106500,107300,111900,122900,120200,123700,112400,114400,113500,113200,112700,113700,118400,117700,105100,1.05E+05,1.05E+05,107500,108200,112200,120600,118600,120500,126400,125900,124300,123200,126300,121800,1.23E+05,126300,136900,136400,139800,136500,139900,1.39E+05,143600,143800,154200,160400,163400,154800,147300,152100,152800,163500,160400,160300,1.56E+05,151600,169400,167800,166900,155200,156500,164700
90642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171900,171400,174200,178500,182800,184600,187900,193500,1.91E+05,196200,186600,187100,1.76E+05,185200,186200,190900,187700,188600,1.97E+05,204900,209800,215300,209300,209700,198700,199100,
66622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192300,181700,1.86E+05,172100,1.80E+05,151900,169100,157300,160700,177200,186900,204500,180400,170400,180700,172400,172300,1.56E+05,181700,189900,186500,172200,156600,165700,176900,199200,202300,205700,215400,234300,243300,244400,228300,207800,206400,249500,255600,264500,2.33E+05,245200,241900,232700,233100,227600,239500,243900,246300,247200,251800,254900,249600,244800,234500,239800,233400,240700,249700,256500,255200,2.51E+05,245300,241700,246200,2.38E+05,249100,249800,268600,272100,271800,275500,285500,291600,293800,285100,291500,274100,277900,2.67E+05,290200,288100,303500,302500,310400,297600,301200,286900,298400,277800,287300,281300,299200,294100,290600,280200,301900,321100,338900,
67590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292900,280900,282700,294400,303800,290400,2.83E+05,288600,303300,309100,305200,312700,305100,305100,299800,301500,298600,292400,293700,289500,293600,305900,317200,3.12E+05,2.99E+05,2.98E+05,295800,3.02E+05,303900,299900,320800,310400,3.14E+05,292800,302200,302400,299600,297200,312600
91046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184400,1.75E+05,174900,1.72E+05,181600,1.82E+05,174600,182400,172300,163100,157100,159700,1.86E+05,184400,2.00E+05,185800,184300,174300,1.75E+05,177200,173900,171300,166900,163600,1.71E+05,183900,188800,210100,202500,205400,185700,191400,200800,207200,201400,199200,198500,207200,2.17E+05,225400,223200,220400,226200,2.25E+05,215500,189200,203800,209800,218500,2.02E+05,192700,200200,202700,207700,209300,215900,2.17E+05,219600,215800,226800,221700,218300,214900,221700,236400,234600,229500,2.13E+05,219100,227400,242900,241700,237500,235100,218800,210800,213100,227400,237600,228200,217100,195600,204400,212100,240700,242600,233900,215500,
